timestamp,window_id,slug,status,llm_side,llm_confidence,llm_strength,llm_reason,llm_risk,key_drivers,result_winner,result_correct,current_atr,secs_to_start,spot_price,spot_velocity_usd_per_sec,spot_smoothed_velocity_usd_per_sec,spot_acceleration_usd_per_sec2,up_bid,up_ask,down_bid,down_ask
1780584483535,31,btc-updown-5m-1780584600,ok,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates short-term upward momentum leading into the window open.,High ATR of 84.88 indicates potential for rapid mean reversion if momentum stalls.,Positive raw velocity of 0.867 USD/sec | Positive acceleration of 0.504 USD/sec2 | Parity pricing on both sides allows for a clean entry on momentum,,,84.8786,120,63885.2603,0.867397,0.023737,0.503534,0.5000,0.5100,0.5000,0.5100
1780584599976,30,btc-updown-5m-1780584300,result,DOWN,0.5500,weak,Smoothed velocity remains negative despite positive raw velocity and acceleration indicating a potential short-term reversal.,Positive acceleration and raw velocity could trigger an upward reversal before the window opens.,Negative smoothed velocity of -0.199 USD/sec | Positive acceleration of 0.087 USD/sec2 suggesting downward momentum is slowing | Recent windows showing a mix of UP and DOWN winners with no clear dominant trend,DOWN,true,92.7929,0,63843.9937,1.854406,1.937018,-0.020998,0.0100,0.0100,0.9900,1.0000
1780584784336,32,btc-updown-5m-1780584900,ok,DOWN,0.6500,medium,Strong negative smoothed velocity of -2.72 USD/sec indicates persistent downward momentum leading into the window open.,"Slightly positive acceleration suggests the downward move may be decelerating, risking a quick reversal near the open.",Negative raw and smoothed velocity indicating downward price pressure | DOWN contract priced attractively at 0.50 parity | Recent window context showing a higher frequency of DOWN winners,,,95.2286,120,63751.6824,-1.622187,-2.715470,0.131237,0.5100,0.5200,0.4900,0.5000
1780584899974,31,btc-updown-5m-1780584600,result,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates short-term upward momentum leading into the window open.,High ATR of 84.88 indicates potential for rapid mean reversion if momentum stalls.,Positive raw velocity of 0.867 USD/sec | Positive acceleration of 0.504 USD/sec2 | Parity pricing on both sides allows for a clean entry on momentum,DOWN,false,96.5143,0,63787.9308,-0.168678,-0.858885,-0.033362,0.0100,0.0100,0.9900,1.0000
1780585083679,33,btc-updown-5m-1780585200,ok,UP,0.5500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window, despite slight negative acceleration.","Negative acceleration suggests the upward momentum is slowing down, which could lead to a reversal near the open.",Positive smoothed velocity of 0.164 USD/sec | Raw velocity remains positive at 0.212 USD/sec | Parity pricing on both sides provides a clean entry point,,,95.7786,120,63886.7392,0.211853,0.163688,-0.144931,0.5000,0.5100,0.5000,0.5100
1780585199976,32,btc-updown-5m-1780584900,result,DOWN,0.6500,medium,Strong negative smoothed velocity of -2.72 USD/sec indicates persistent downward momentum leading into the window open.,"Slightly positive acceleration suggests the downward move may be decelerating, risking a quick reversal near the open.",Negative raw and smoothed velocity indicating downward price pressure | DOWN contract priced attractively at 0.50 parity | Recent window context showing a higher frequency of DOWN winners,UP,false,100.9000,0,63893.5932,-0.071843,0.152209,-0.029204,0.9900,1.0000,0.0100,0.0100
1780585384890,34,btc-updown-5m-1780585500,ok,UP,0.5500,weak,"Positive raw and smoothed velocity support a short-term upward bias, though negative acceleration suggests the momentum is slowing down.",Negative acceleration could lead to an early trend reversal or flat price action at the window open.,Positive raw velocity of 0.92 USD/sec | Positive smoothed velocity of 0.13 USD/sec | Negative acceleration indicating potential deceleration near the open,,,101.3000,120,63835.0719,0.918516,0.133910,-0.448316,0.5000,0.5100,0.5000,0.5100
1780585499977,33,btc-updown-5m-1780585200,result,UP,0.5500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window, despite slight negative acceleration.","Negative acceleration suggests the upward momentum is slowing down, which could lead to a reversal near the open.",Positive smoothed velocity of 0.164 USD/sec | Raw velocity remains positive at 0.212 USD/sec | Parity pricing on both sides provides a clean entry point,DOWN,false,95.3500,0,63879.9449,-1.131323,-1.578451,0.018209,0.0100,0.0200,0.9900,1.0000
1780585683124,35,btc-updown-5m-1780585800,ok,DOWN,0.6200,medium,"Strong negative raw and smoothed velocities indicate persistent downward momentum, despite minor positive acceleration.",Positive acceleration of 0.68 USD/sec2 suggests the downward move could be losing steam or preparing to reverse.,Negative raw velocity of -4.38 USD/sec | Negative smoothed velocity of -3.51 USD/sec | Historical dominance of DOWN winners in recent windows,,,109.2786,120,64170.2962,-4.378766,-3.506416,0.681763,0.4700,0.4800,0.5300,0.5400
1780585799977,34,btc-updown-5m-1780585500,result,UP,0.5500,weak,"Positive raw and smoothed velocity support a short-term upward bias, though negative acceleration suggests the momentum is slowing down.",Negative acceleration could lead to an early trend reversal or flat price action at the window open.,Positive raw velocity of 0.92 USD/sec | Positive smoothed velocity of 0.13 USD/sec | Negative acceleration indicating potential deceleration near the open,UP,true,117.4357,0,64253.4838,0.221621,0.917558,1.387458,0.9990,1.0090,0.0010,0.0010
1780585983161,36,btc-updown-5m-1780586100,ok,UP,0.6200,medium,"Positive raw and smoothed velocity support short-term upward momentum, while the UP contract is priced attractively below parity at 0.49.",Negative acceleration suggests the upward momentum is decelerating and could stall before the window closes.,"Positive raw velocity of 1.75 USD/sec indicates immediate upward pressure | UP contract ask is near parity at 0.49, offering a favorable entry profile | Recent window context shows high historical accuracy when aligning with momentum",,,119.3000,120,64260.9521,1.745150,0.053074,-0.303413,0.4800,0.4900,0.5200,0.5300
1780586100036,35,btc-updown-5m-1780585800,result,DOWN,0.6200,medium,"Strong negative raw and smoothed velocities indicate persistent downward momentum, despite minor positive acceleration.",Positive acceleration of 0.68 USD/sec2 suggests the downward move could be losing steam or preparing to reverse.,Negative raw velocity of -4.38 USD/sec | Negative smoothed velocity of -3.51 USD/sec | Historical dominance of DOWN winners in recent windows,UP,false,128.1857,0,64299.3430,1.984448,1.684187,-0.006808,0.9900,1.0000,0.0100,0.0100
1780586282977,37,btc-updown-5m-1780586400,ok,DOWN,0.6800,medium,Strong negative velocity and acceleration indicate a solid short-term downward momentum leading into the window open.,A sudden mean-reversion bounce near the window open could invalidate the short-term momentum.,Negative raw velocity of -0.79 USD/sec | Negative acceleration of -0.17 USD/sec^2 | Recent market trend favoring downward continuation,,,132.1500,120,64105.2234,-0.788021,-0.734585,-0.166057,0.4900,0.5000,0.5100,0.5200
1780586399978,36,btc-updown-5m-1780586100,result,UP,0.6200,medium,"Positive raw and smoothed velocity support short-term upward momentum, while the UP contract is priced attractively below parity at 0.49.",Negative acceleration suggests the upward momentum is decelerating and could stall before the window closes.,"Positive raw velocity of 1.75 USD/sec indicates immediate upward pressure | UP contract ask is near parity at 0.49, offering a favorable entry profile | Recent window context shows high historical accuracy when aligning with momentum",DOWN,false,130.5214,0,64056.6413,1.682355,1.492591,-0.012748,0.0010,0.0010,0.9990,1.0090
1780586582623,38,btc-updown-5m-1780586700,ok,DOWN,0.7500,medium,Strong negative velocity and acceleration indicate persistent downward momentum leading into the window open.,A sudden mean-reversion bounce near the window open could invalidate the short-term downward trend.,Negative smoothed velocity of -1.29 USD/sec | Negative acceleration of -0.19 USD/sec^2 | Recent poor performance of UP entry sides in the window context,,,110.8000,120,63776.6227,-1.206408,-1.292947,-0.191924,0.5000,0.5100,0.4900,0.5000
1780586699980,37,btc-updown-5m-1780586400,result,DOWN,0.6800,medium,Strong negative velocity and acceleration indicate a solid short-term downward momentum leading into the window open.,A sudden mean-reversion bounce near the window open could invalidate the short-term momentum.,Negative raw velocity of -0.79 USD/sec | Negative acceleration of -0.17 USD/sec^2 | Recent market trend favoring downward continuation,DOWN,true,107.2714,0,63904.6943,1.762928,0.554953,-0.678512,0.0100,0.0100,0.9900,1.0000
1780586883729,39,btc-updown-5m-1780587000,ok,UP,0.6500,medium,Positive velocity and accelerating upward momentum suggest a continuation of the upward trend into the window open.,High short-term volatility (ATR of 105.59) could cause rapid mean reversion before the strike price is locked.,Positive raw velocity of 0.41 USD/sec | Positive acceleration of 0.16 USD/sec2 | Upward momentum alignment with recent successful UP outcomes in the window history,,,105.5929,120,63965.7970,0.406797,0.384233,0.158645,0.5100,0.5200,0.4900,0.5000
1780586999980,38,btc-updown-5m-1780586700,result,DOWN,0.7500,medium,Strong negative velocity and acceleration indicate persistent downward momentum leading into the window open.,A sudden mean-reversion bounce near the window open could invalidate the short-term downward trend.,Negative smoothed velocity of -1.29 USD/sec | Negative acceleration of -0.19 USD/sec^2 | Recent poor performance of UP entry sides in the window context,UP,false,102.3214,0,63919.1606,0.187779,0.217234,-0.411779,0.9900,1.0000,0.0100,0.0200
1780587183057,40,btc-updown-5m-1780587300,ok,DOWN,0.5500,medium,"Strong negative velocity indicates downward momentum, despite a slight positive acceleration showing deceleration of the drop.",Slight positive acceleration suggests the downward move could be bottoming out near the open.,"Negative raw velocity of -1.98 USD/sec | Negative smoothed velocity of -1.47 USD/sec | Recent LLM accuracy is low at 40%, warranting a more conservative confidence level",,,90.1571,120,63934.2860,-1.982433,-1.474541,0.040399,0.4900,0.5000,0.5100,0.5200
1780587300063,39,btc-updown-5m-1780587000,result,UP,0.6500,medium,Positive velocity and accelerating upward momentum suggest a continuation of the upward trend into the window open.,High short-term volatility (ATR of 105.59) could cause rapid mean reversion before the strike price is locked.,Positive raw velocity of 0.41 USD/sec | Positive acceleration of 0.16 USD/sec2 | Upward momentum alignment with recent successful UP outcomes in the window history,DOWN,false,93.4286,0,63861.5747,1.599335,0.801833,-0.131152,0.0100,0.0100,0.9900,1.0000
1780587482715,41,btc-updown-5m-1780587600,ok,DOWN,0.6500,medium,Strong negative velocity and acceleration indicate continued downward momentum leading into the window open.,Low recent LLM accuracy suggests potential regime shifts or sudden mean reversion near parity.,Negative smoothed velocity of -1.48 USD/sec | Negative acceleration of -0.16 USD/sec2 | Recent window context showing DOWN as a frequent winner in recent cycles,,,84.8143,120,63785.5236,-1.277118,-1.480730,-0.158667,0.5100,0.5200,0.4900,0.5000
1780587599009,40,btc-updown-5m-1780587300,result,DOWN,0.5500,medium,"Strong negative velocity indicates downward momentum, despite a slight positive acceleration showing deceleration of the drop.",Slight positive acceleration suggests the downward move could be bottoming out near the open.,"Negative raw velocity of -1.98 USD/sec | Negative smoothed velocity of -1.47 USD/sec | Recent LLM accuracy is low at 40%, warranting a more conservative confidence level",DOWN,true,84.4000,0,63809.5837,-2.510976,-1.828366,0.139986,0.0100,0.0200,0.9900,1.0000
1780587784108,42,btc-updown-5m-1780587900,ok,DOWN,0.5500,weak,"Negative raw and smoothed velocities indicate downward momentum, despite positive acceleration attempting to stabilize the spot price.",Positive acceleration suggests a potential reversal or stabilization near the window open.,Negative raw velocity of -0.160 USD/sec | Negative smoothed velocity of -0.037 USD/sec | Recent dominance of DOWN outcomes in the window history,,,88.9857,120,63743.2428,-0.160274,-0.036840,0.027824,0.5100,0.5200,0.4900,0.5000
1780587899982,41,btc-updown-5m-1780587600,result,DOWN,0.6500,medium,Strong negative velocity and acceleration indicate continued downward momentum leading into the window open.,Low recent LLM accuracy suggests potential regime shifts or sudden mean reversion near parity.,Negative smoothed velocity of -1.48 USD/sec | Negative acceleration of -0.16 USD/sec2 | Recent window context showing DOWN as a frequent winner in recent cycles,DOWN,true,92.1214,0,63774.0975,-1.399329,-0.674164,-0.022420,0.0100,0.0100,0.9900,1.0000
1780588083350,43,btc-updown-5m-1780588200,ok,DOWN,0.6500,medium,Strong negative raw and smoothed velocity indicates persistent downward momentum leading into the window open.,Slight positive acceleration could signal a potential near-term bottom or trend reversal.,Negative raw velocity of -1.27 USD/sec | Negative smoothed velocity of -0.95 USD/sec | Recent window context showing a high frequency of DOWN winners,,,87.6714,120,63692.3407,-1.273891,-0.948029,0.082238,0.5100,0.5200,0.4900,0.5000
1780588199983,42,btc-updown-5m-1780587900,result,DOWN,0.5500,weak,"Negative raw and smoothed velocities indicate downward momentum, despite positive acceleration attempting to stabilize the spot price.",Positive acceleration suggests a potential reversal or stabilization near the window open.,Negative raw velocity of -0.160 USD/sec | Negative smoothed velocity of -0.037 USD/sec | Recent dominance of DOWN outcomes in the window history,DOWN,true,90.7571,0,63687.7411,1.158568,1.370791,0.044312,0.0100,0.0100,0.9900,1.0000
1780588383245,44,btc-updown-5m-1780588500,ok,DOWN,0.7500,medium,Strong negative velocity and a high frequency of recent DOWN winners indicate persistent downward momentum leading into the window.,Slightly positive acceleration suggests the downward move could be decelerating or preparing for a minor mean-reversion.,Negative smoothed velocity of -2.09 USD/sec | Recent cluster of DOWN winners in windows 39 through 42 | Current spot price showing short-term downward pressure,,,86.3429,120,63760.2986,-1.617773,-2.094553,0.181079,0.5100,0.5200,0.4900,0.5000
1780588499985,43,btc-updown-5m-1780588200,result,DOWN,0.6500,medium,Strong negative raw and smoothed velocity indicates persistent downward momentum leading into the window open.,Slight positive acceleration could signal a potential near-term bottom or trend reversal.,Negative raw velocity of -1.27 USD/sec | Negative smoothed velocity of -0.95 USD/sec | Recent window context showing a high frequency of DOWN winners,UP,false,85.3857,0,63704.5110,-0.758085,-0.429555,0.106168,0.9900,1.0000,0.0100,0.0200
1780588683537,45,btc-updown-5m-1780588800,ok,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window, despite slight deceleration.","Negative acceleration indicates the upward momentum is slowing down, which could lead to a reversal if buying pressure fades.",Positive raw velocity of 1.30 USD/sec | Smoothed velocity remains positive at 0.57 USD/sec | Recent high entry-side accuracy of 87.5% suggests following the momentum trend is favorable,,,80.9643,120,63866.0377,1.304068,0.573027,-0.622437,0.5100,0.5200,0.4900,0.5000
1780588799985,44,btc-updown-5m-1780588500,result,DOWN,0.7500,medium,Strong negative velocity and a high frequency of recent DOWN winners indicate persistent downward momentum leading into the window.,Slightly positive acceleration suggests the downward move could be decelerating or preparing for a minor mean-reversion.,Negative smoothed velocity of -2.09 USD/sec | Recent cluster of DOWN winners in windows 39 through 42 | Current spot price showing short-term downward pressure,UP,false,81.8857,0,63828.5390,-2.845398,-2.282796,0.131632,0.9900,1.0000,0.0100,0.0100
1780588982772,46,btc-updown-5m-1780589100,ok,DOWN,0.7500,strong,Strong negative velocity and acceleration align with a dominant recent trend of DOWN winners.,A sudden mean-reversion bounce near the window open could invalidate the downward momentum.,Negative raw velocity of -1.87 USD/sec | Negative acceleration of -0.97 USD/sec2 | High frequency of DOWN outcomes in recent window history,,,84.8571,120,63723.7602,-1.865198,-2.277565,-0.971890,0.5000,0.5100,0.5000,0.5100
1780589099988,45,btc-updown-5m-1780588800,result,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window, despite slight deceleration.","Negative acceleration indicates the upward momentum is slowing down, which could lead to a reversal if buying pressure fades.",Positive raw velocity of 1.30 USD/sec | Smoothed velocity remains positive at 0.57 USD/sec | Recent high entry-side accuracy of 87.5% suggests following the momentum trend is favorable,DOWN,false,79.2857,0,63662.4813,0.238010,-0.618498,0.052902,0.0100,0.0200,0.9900,1.0000
1780589283193,47,btc-updown-5m-1780589400,ok,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates upward momentum leading into the window open.,"Recent historical windows have heavily favored DOWN, which could indicate a strong macro bearish regime despite short-term positive momentum.",Positive smoothed velocity of 0.90 USD/sec | Positive acceleration of 0.11 USD/sec^2 | Upward price momentum countering the recent historical dominance of DOWN winners,,,73.7786,120,63776.5422,0.244694,0.900993,0.113291,0.5200,0.5300,0.4800,0.4900
1780589399989,46,btc-updown-5m-1780589100,result,DOWN,0.7500,strong,Strong negative velocity and acceleration align with a dominant recent trend of DOWN winners.,A sudden mean-reversion bounce near the window open could invalidate the downward momentum.,Negative raw velocity of -1.87 USD/sec | Negative acceleration of -0.97 USD/sec2 | High frequency of DOWN outcomes in recent window history,UP,false,79.9786,0,63720.7251,-0.050274,-0.196200,-0.067041,0.9900,1.0000,0.0100,0.0100
1780589583885,48,btc-updown-5m-1780589700,ok,DOWN,0.7500,medium,Strong negative smoothed velocity and negative acceleration indicate continued short-term downward momentum leading into the window open.,A sudden mean reversion or short squeeze near the window open could invalidate the bearish momentum.,Negative smoothed velocity of -0.723 USD/sec | Negative acceleration of -0.415 USD/sec2 | Historical dominance of DOWN winners in recent window context,,,72.0286,120,63644.3113,-0.056350,-0.723043,-0.415059,0.5000,0.5100,0.5000,0.5100
1780589699990,47,btc-updown-5m-1780589400,result,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates upward momentum leading into the window open.,"Recent historical windows have heavily favored DOWN, which could indicate a strong macro bearish regime despite short-term positive momentum.",Positive smoothed velocity of 0.90 USD/sec | Positive acceleration of 0.11 USD/sec^2 | Upward price momentum countering the recent historical dominance of DOWN winners,DOWN,false,74.5571,0,63600.9644,-0.149412,-0.076707,0.007887,0.0100,0.0200,0.9900,1.0000
1780589883309,49,btc-updown-5m-1780590000,ok,UP,0.5500,medium,"Positive smoothed velocity of 0.91 USD/sec suggests upward momentum, though negative acceleration warrants caution.",Negative acceleration and raw velocity could signal a reversal or stalling of the upward move before the window opens.,Positive smoothed velocity indicating short-term upward trend | Recent dominance of DOWN outcomes suggests potential mean reversion | Current spot price stabilizing near 63.6k,,,80.2714,120,63652.7295,-0.044438,0.907641,-0.097351,0.5100,0.5200,0.4900,0.5000
1780589999990,48,btc-updown-5m-1780589700,result,DOWN,0.7500,medium,Strong negative smoothed velocity and negative acceleration indicate continued short-term downward momentum leading into the window open.,A sudden mean reversion or short squeeze near the window open could invalidate the bearish momentum.,Negative smoothed velocity of -0.723 USD/sec | Negative acceleration of -0.415 USD/sec2 | Historical dominance of DOWN winners in recent window context,UP,false,82.7929,0,63647.7560,-0.131107,-0.125661,0.013190,0.9900,1.0000,0.0100,0.0100
1780590183193,50,btc-updown-5m-1780590300,ok,DOWN,0.6500,medium,"Strong negative raw and smoothed velocity indicates persistent downward momentum, despite minor positive acceleration.",Slight positive acceleration and the most recent window ending UP suggest potential for a short-term trend reversal.,Negative raw velocity of -2.52 USD/sec | Negative smoothed velocity of -1.06 USD/sec | Historical dominance of DOWN winners in recent windows,,,77.7857,120,63618.9771,-2.518762,-1.058519,0.100617,0.5100,0.5200,0.4900,0.5000
1780590299989,49,btc-updown-5m-1780590000,result,UP,0.5500,medium,"Positive smoothed velocity of 0.91 USD/sec suggests upward momentum, though negative acceleration warrants caution.",Negative acceleration and raw velocity could signal a reversal or stalling of the upward move before the window opens.,Positive smoothed velocity indicating short-term upward trend | Recent dominance of DOWN outcomes suggests potential mean reversion | Current spot price stabilizing near 63.6k,UP,true,75.2214,0,63748.4738,0.290141,0.996908,0.236428,0.9900,1.0000,0.0100,0.0100
1780590484149,51,btc-updown-5m-1780590600,ok,DOWN,0.5500,weak,"Negative raw and smoothed velocities indicate ongoing downward momentum, though positive acceleration suggests the descent is slowing.",The positive acceleration and recent UP wins could signal an imminent trend reversal.,Negative smoothed velocity of -0.65 USD/sec | Recent consecutive UP wins indicating potential regime shift | Positive acceleration of 0.50 USD/sec² suggesting deceleration of the downward move,,,84.8571,120,63577.9015,-0.743870,-0.651910,0.497963,0.5000,0.5100,0.5000,0.5100
1780590599991,50,btc-updown-5m-1780590300,result,DOWN,0.6500,medium,"Strong negative raw and smoothed velocity indicates persistent downward momentum, despite minor positive acceleration.",Slight positive acceleration and the most recent window ending UP suggest potential for a short-term trend reversal.,Negative raw velocity of -2.52 USD/sec | Negative smoothed velocity of -1.06 USD/sec | Historical dominance of DOWN winners in recent windows,DOWN,true,88.9357,0,63578.2403,-0.371009,-0.879339,-0.537696,0.0100,0.0100,0.9900,1.0000
1780590782985,52,btc-updown-5m-1780590900,ok,UP,0.6500,medium,Positive raw and smoothed velocities combined with positive acceleration indicate sustained upward momentum leading into the window open.,High ATR of 95.06 USD suggests elevated volatility which could trigger sharp mean-reversion.,Positive smoothed velocity of 1.07 USD/sec | Positive acceleration of 0.055 USD/sec2 | High recent LLM accuracy of 80% supporting momentum alignment,,,95.0643,120,63487.7382,0.546001,1.073718,0.055056,0.5200,0.5300,0.4800,0.4900
1780590899993,51,btc-updown-5m-1780590600,result,DOWN,0.5500,weak,"Negative raw and smoothed velocities indicate ongoing downward momentum, though positive acceleration suggests the descent is slowing.",The positive acceleration and recent UP wins could signal an imminent trend reversal.,Negative smoothed velocity of -0.65 USD/sec | Recent consecutive UP wins indicating potential regime shift | Positive acceleration of 0.50 USD/sec² suggesting deceleration of the downward move,DOWN,true,96.1857,0,63397.6863,-3.259863,-1.620814,0.185723,0.0100,0.0100,0.9900,1.0000
1780591082929,53,btc-updown-5m-1780591200,ok,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates strong upward momentum leading into the window open.,High ATR of 103.54 means short-term volatility could easily trigger a reversal before the window closes.,Positive raw velocity of 1.65 USD/sec | Positive acceleration of 0.085 USD/sec2 | High recent LLM accuracy of 80% supporting momentum alignment,,,103.5357,120,63509.3320,1.649562,1.036271,0.085322,0.5100,0.5200,0.4900,0.5000
1780591199991,52,btc-updown-5m-1780590900,result,UP,0.6500,medium,Positive raw and smoothed velocities combined with positive acceleration indicate sustained upward momentum leading into the window open.,High ATR of 95.06 USD suggests elevated volatility which could trigger sharp mean-reversion.,Positive smoothed velocity of 1.07 USD/sec | Positive acceleration of 0.055 USD/sec2 | High recent LLM accuracy of 80% supporting momentum alignment,UP,true,110.1357,0,63665.1297,-1.632788,-1.471544,-0.034220,0.9990,1.0090,0.0010,0.0010
1780591383475,54,btc-updown-5m-1780591500,ok,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window open, despite a minor negative acceleration.",Slight negative acceleration suggests the upward momentum could be slowing down near the start of the window.,Positive raw velocity of 4.73 USD/sec | Positive smoothed velocity of 2.96 USD/sec | High 1-minute ATR of 97.35 indicating strong potential for directional expansion,,,97.3500,120,63769.2365,4.730326,2.962978,-0.327446,0.5100,0.5200,0.4900,0.5000
1780591499990,53,btc-updown-5m-1780591200,result,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates strong upward momentum leading into the window open.,High ATR of 103.54 means short-term volatility could easily trigger a reversal before the window closes.,Positive raw velocity of 1.65 USD/sec | Positive acceleration of 0.085 USD/sec2 | High recent LLM accuracy of 80% supporting momentum alignment,UP,true,98.8214,0,63706.3342,-1.881229,-1.299237,0.012708,0.9900,1.0000,0.0100,0.0100
1780591683564,55,btc-updown-5m-1780591800,ok,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window open, supported by a recent UP win in the previous window.",Slight negative acceleration suggests the upward momentum could be slowing down before the window starts.,Positive raw velocity of 4.65 USD/sec | Smoothed velocity remains positive at 2.79 USD/sec | Parity pricing on both sides allows for a clean entry on momentum,,,89.7000,120,63747.6022,4.651224,2.791236,-0.197185,0.5000,0.5100,0.5000,0.5100
1780591799994,54,btc-updown-5m-1780591500,result,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window open, despite a minor negative acceleration.",Slight negative acceleration suggests the upward momentum could be slowing down near the start of the window.,Positive raw velocity of 4.73 USD/sec | Positive smoothed velocity of 2.96 USD/sec | High 1-minute ATR of 97.35 indicating strong potential for directional expansion,DOWN,false,91.3143,0,63690.7072,-0.883445,-1.019845,0.022130,0.0100,0.0100,0.9900,1.0000
1780591984012,56,btc-updown-5m-1780592100,ok,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates strong upward momentum leading into the window open.,High ATR of 95.01 USD on the 1m interval could lead to rapid mean reversion or whipsaw before the PTB is locked.,Positive raw velocity of 1.76 USD/sec | Positive acceleration of 0.059 USD/sec2 | Recent window context shows alternating winners with a slight bias toward UP in recent momentum-driven phases,,,95.0143,120,63714.2559,1.759124,0.935382,0.059306,0.5000,0.5100,0.5000,0.5100
1780592099994,55,btc-updown-5m-1780591800,result,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window open, supported by a recent UP win in the previous window.",Slight negative acceleration suggests the upward momentum could be slowing down before the window starts.,Positive raw velocity of 4.65 USD/sec | Smoothed velocity remains positive at 2.79 USD/sec | Parity pricing on both sides allows for a clean entry on momentum,DOWN,false,84.6286,0,63589.9121,-0.426921,-0.581686,0.050160,0.0100,0.0100,0.9900,1.0000
1780592282901,57,btc-updown-5m-1780592400,ok,UP,0.5800,medium,Positive smoothed velocity and positive acceleration suggest upward momentum is building despite a minor short-term raw dip.,"Recent entry-side accuracy is moderate at 50%, and raw velocity is currently negative, indicating potential short-term volatility.",Positive smoothed velocity of 0.1123 USD/sec | Positive acceleration of 0.1407 USD/sec2 | Up ask is near parity at 0.5200,,,89.8143,120,63473.7621,-0.341340,0.112300,0.140683,0.5100,0.5200,0.4900,0.5000
1780592399994,56,btc-updown-5m-1780592100,result,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates strong upward momentum leading into the window open.,High ATR of 95.01 USD on the 1m interval could lead to rapid mean reversion or whipsaw before the PTB is locked.,Positive raw velocity of 1.76 USD/sec | Positive acceleration of 0.059 USD/sec2 | Recent window context shows alternating winners with a slight bias toward UP in recent momentum-driven phases,DOWN,false,90.8357,0,63494.4198,0.442293,0.280482,-0.026205,0.0100,0.0100,0.9900,1.0000
1780592583721,58,btc-updown-5m-1780592700,ok,UP,0.5500,medium,Smoothed velocity remains positive despite a minor short-term pullback indicated by negative acceleration.,Negative raw velocity and acceleration indicate short-term downward pressure leading into the window open.,Positive smoothed velocity of 0.0327 USD/sec | Contracts are priced near parity allowing a low-premium entry | Recent LLM accuracy is relatively stable at 62.5%,,,89.7857,120,63476.0891,-0.061456,0.032721,-0.033549,0.5100,0.5200,0.4900,0.5000
1780592699993,57,btc-updown-5m-1780592400,result,UP,0.5800,medium,Positive smoothed velocity and positive acceleration suggest upward momentum is building despite a minor short-term raw dip.,"Recent entry-side accuracy is moderate at 50%, and raw velocity is currently negative, indicating potential short-term volatility.",Positive smoothed velocity of 0.1123 USD/sec | Positive acceleration of 0.1407 USD/sec2 | Up ask is near parity at 0.5200,DOWN,false,84.6214,0,63449.6055,0.352318,1.173898,-0.102016,0.0100,0.0200,0.9900,1.0000
1780592883623,59,btc-updown-5m-1780593000,ok,UP,0.5500,weak,Positive smoothed velocity and acceleration suggest upward momentum is building despite recent DOWN dominance in the window history.,"Recent entry-side accuracy is low and raw velocity is slightly negative, indicating potential short-term volatility.",Positive smoothed velocity of 0.12 USD/sec | Positive acceleration of 0.028 USD/sec2 | Mean reversion potential after consecutive DOWN winners in recent windows,,,80.4286,120,63427.4923,-0.026791,0.120073,0.028210,0.5000,0.5100,0.4900,0.5000
1780592999996,58,btc-updown-5m-1780592700,result,UP,0.5500,medium,Smoothed velocity remains positive despite a minor short-term pullback indicated by negative acceleration.,Negative raw velocity and acceleration indicate short-term downward pressure leading into the window open.,Positive smoothed velocity of 0.0327 USD/sec | Contracts are priced near parity allowing a low-premium entry | Recent LLM accuracy is relatively stable at 62.5%,UP,true,72.9714,0,63492.6343,1.101905,1.252698,-0.171238,0.9900,1.0000,0.0100,0.0100
1780593183005,60,btc-updown-5m-1780593300,ok,DOWN,0.6500,medium,"Strong negative velocity and acceleration indicate downward momentum, aligning with a recent trend of DOWN winners that the previous UP-biased signals missed.",A sudden mean-reversion bounce near the window open could invalidate the short-term downward momentum.,Negative raw velocity of -2.56 USD/sec | Negative acceleration of -0.51 USD/sec2 | Recent market regime favoring DOWN outcomes in 3 of the last 4 completed windows,,,71.0357,120,63591.4365,-2.556155,-1.415408,-0.509872,0.5000,0.5100,0.5000,0.5100
