timestamp,window_id,slug,reason,entry_mode,entry_side,llm_side,llm_confidence,llm_strength,llm_reason,current_atr,up_ask,down_ask,budget_multiplier,cheaper_side_ratio,total_budget,buy_up_usd,buy_up_shares,buy_down_usd,buy_down_shares
1780592583993,58,btc-updown-5m-1780592700,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_86.97_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,UP,0.5500,medium,Smoothed velocity remains positive despite a minor short-term pullback indicated by negative acceleration.,86.9714,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780592883626,59,btc-updown-5m-1780593000,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_-0.010_discount_req_0.025_combined_1.01_atr_80.43_atr_regime_volatile_budget_mult_0.10,one_side,UP,UP,0.5500,weak,Positive smoothed velocity and acceleration suggest upward momentum is building despite recent DOWN dominance in the window history.,76.8000,0.5100,0.5000,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780593183006,60,btc-updown-5m-1780593300,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_71.04_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,"Strong negative velocity and acceleration indicate downward momentum, aligning with a recent trend of DOWN winners that the previous UP-biased signals missed.",69.6500,0.5100,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780593483022,61,btc-updown-5m-1780593600,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_76.89_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,Negative raw and smoothed velocity indicate downward momentum leading into the window open.,78.0786,0.5100,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780593783389,62,btc-updown-5m-1780593900,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_89.01_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6200,medium,"Negative raw and smoothed velocity indicate downward momentum, despite positive acceleration suggesting a potential deceleration of the drop.",93.0500,0.5100,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780594083303,63,btc-updown-5m-1780594200,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_93.92_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6500,medium,Positive smoothed velocity and positive acceleration suggest upward momentum is building despite a short-term raw dip.,91.2786,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780594382894,64,btc-updown-5m-1780594500,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_87.29_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,Strong negative velocity and recent dominance of DOWN outcomes suggest continued short-term downward momentum.,86.2286,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780594684430,65,btc-updown-5m-1780594800,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_87.29_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6200,medium,Strong historical downward bias in recent windows combined with negative raw and smoothed velocity supports a continuation of the bearish momentum.,89.0643,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780594984994,66,btc-updown-5m-1780595100,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.030_discount_req_0.025_combined_1.03_atr_82.13_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.5500,medium,"Dominant DOWN regime in recent windows combined with negative raw velocity supports a continuation play, despite positive acceleration.",82.1286,0.5300,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780595282804,67,btc-updown-5m-1780595400,d1_one_leg_up_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_81.91_atr_regime_volatile_budget_mult_0.10,one_side,UP,UP,0.6500,medium,"Strong positive raw and smoothed velocity indicates upward momentum leading into the window open, despite slight deceleration.",79.0429,0.5000,0.5200,0.1000,0.5000,3.0000,3.0000,6.00000000,0.0000,0.00000000
1780595583559,68,btc-updown-5m-1780595700,d1_one_leg_up_ask_0.49_fair_0.500_edge_+0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.040_discount_req_0.035_combined_1.02_atr_100.00_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6000,medium,"Positive raw and smoothed velocity indicate upward momentum, aligning with the recent shift to UP winners in the last two windows.",114.6214,0.4900,0.5300,0.1000,0.5000,3.0000,3.0000,6.12244898,0.0000,0.00000000
1780595970000,69,btc-updown-5m-1780596000,d1_one_leg_up_ask_0.48_fair_0.500_edge_+0.020_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.060_discount_req_0.035_combined_1.02_atr_139.45_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6500,medium,"Positive velocity and momentum support an upward move, while the UP contract is currently priced cheaper near parity.",139.4500,0.4800,0.5400,0.1000,0.5000,3.0000,3.0000,6.25000000,0.0000,0.00000000
